video_id,title,genre,genre_secondary
14641539058414,Yu-Gi-Oh!,UNCLASSIFIED,
14633741060846,Sailor Moon,UNCLASSIFIED,
14626241710830,Ranma ½,UNCLASSIFIED,
14618323258094,Heroman,UNCLASSIFIED,
14566497979118,Este chico atrapó a un tritón,UNCLASSIFIED,
14593844644590,Genius Party Beyond,UNCLASSIFIED,
14593844710126,Genius Party,UNCLASSIFIED,
14600894483182,Sakura Card Captor,UNCLASSIFIED,
14606282525422,Star vs. las fuerzas del mal,UNCLASSIFIED,
14594755791598,Pucca,UNCLASSIFIED,
14550802565870,Storm Rider: Clash of the Evils,UNCLASSIFIED,
14589457468142,Owari no Seraph,UNCLASSIFIED,
14573763234542,The Runaway Bunny,UNCLASSIFIED,
14566497913582,El Grúfalo,UNCLASSIFIED,
14548251904750,Room on the Broom,UNCLASSIFIED,
14577069132526,El pecado original de Takopi,UNCLASSIFIED,
14566237473518,"Megazone 23 Parte I, II y III",UNCLASSIFIED,
14566238915310,Under the Dog,UNCLASSIFIED,
14565830626030,Invincible,UNCLASSIFIED,
14565469981422,Invincible,UNCLASSIFIED,
14543955299054,GTO: Great Teacher Onizuka,UNCLASSIFIED,
14547379030766,Los niños de la lluvia,UNCLASSIFIED,
14545507322606,El día de los cuervos,UNCLASSIFIED,
14528670468846,Kill la Kill,UNCLASSIFIED,
14537217215214,Akame ga Kill!,UNCLASSIFIED,
14528670665454,La Leyenda de Hei,UNCLASSIFIED,
14517396572910,Sinbad: la leyenda de los siete mares,UNCLASSIFIED,
14521522129646,101 Dálmatas,UNCLASSIFIED,
14520442358510,El Lórax,UNCLASSIFIED,
14513146563310,Suisei no Gargantia,UNCLASSIFIED,
14513146497774,Prison School,UNCLASSIFIED,
14495178164974,High School DxD,UNCLASSIFIED,
14495178099438,Air Gear,UNCLASSIFIED,
14455971187438,El león no es como lo pintan,UNCLASSIFIED,
14480387672814,Darling in the FranXX,UNCLASSIFIED,
14450705173230,Blue Gender,UNCLASSIFIED,
14435538832110,Nanny McPhee La nana mágica,UNCLASSIFIED,
14435538766574,Dave el Bárbaro,UNCLASSIFIED,
14427422067438,Milky☆Subway: The Galactic Limited Express,UNCLASSIFIED,
14427084557038,The Amazing Digital Circus: El último acto,UNCLASSIFIED,
14420369935086,Jimmy Neutrón: El niño genio,UNCLASSIFIED,
14400712542958,Pucca,UNCLASSIFIED,
14406783929070,El caldero mágico,UNCLASSIFIED,
14398744169198,Los Caballeros del Zodiaco,UNCLASSIFIED,
14376534149870,Los años pantanosos de Kermit,UNCLASSIFIED,
